date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:42:03	1474182/1474182	---M--	200	added ('OK')	image/png	etag:%22167e86-601f5c2c2d660%22	https://visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-IMPERDIBLE-AVENTURA-2kV-zU6Sbok-1371x771-0m51s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-IMPERDIBLE-AVENTURA-2kV-zU6Sbok-1371x771-0m51s.png	(from https://visitmexico.com/videos)
16:42:03	377583/377583	---M--	200	added ('OK')	image/png	etag:%225c2ef-5ff9d44277c20%22	https://visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-ARQUEOLOGIA-ESPANOL-HD-vyj7S5IoX1Q-1280x720-0m07s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-ARQUEOLOGIA-ESPANOL-HD-vyj7S5IoX1Q-1280x720-0m07s.png	(from https://visitmexico.com/videos)
16:42:03	519251/519251	---M--	200	added ('OK')	image/jpeg	etag:%227ec53-60050aeeded60%22	https://visitmexico.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-15.09.58@0.5x.jpg	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-15.09.58@0.5x.jpg	(from https://visitmexico.com/videos)
16:42:03	750862/750862	---M--	200	added ('OK')	image/png	etag:%22b750e-5fee7325faa00%22	https://visitmexico.com/wp-content/uploads/2023/06/vlcsnap-2023-06-24-15h57m02s922.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/06/vlcsnap-2023-06-24-15h57m02s922.png	(from https://visitmexico.com/videos)
16:42:03	2237835/2237835	---M--	200	added ('OK')	image/png	etag:%2222258b-601f5cd79c1e0%22	https://visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-IMPERDIBLE-PLAYAS-mwpTdsjJrzg-1371x771-0m12s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-IMPERDIBLE-PLAYAS-mwpTdsjJrzg-1371x771-0m12s.png	(from https://visitmexico.com/videos)
16:42:04	789445/789445	---M--	200	added ('OK')	image/png	etag:%22c0bc5-5faa344a79580%22	https://visitmexico.com/wp-content/uploads/2023/05/vlcsnap-2023-05-01-09h16m54s003.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/05/vlcsnap-2023-05-01-09h16m54s003.png	(from https://visitmexico.com/videos)
16:42:04	892300/892300	---M--	200	added ('OK')	image/png	etag:%22d9d8c-5f80cc81a0e00%22	https://visitmexico.com/wp-content/uploads/2023/03/vlcsnap-2023-03-29-10h53m28s815.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/03/vlcsnap-2023-03-29-10h53m28s815.png	(from https://visitmexico.com/videos)
16:42:04	809386/809386	---M--	200	added ('OK')	image/png	etag:%22c59aa-5f7d650f74e40%22	https://visitmexico.com/wp-content/uploads/2023/03/vlcsnap-2023-03-26-17h54m39s124.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/03/vlcsnap-2023-03-26-17h54m39s124.png	(from https://visitmexico.com/videos)
16:42:04	50665/50665	---M--	200	added ('OK')	image/jpeg	etag:%22c5e9-60ddb0cbcc280%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Cesar-menchaca.jpg	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Cesar-menchaca.jpg	(from https://visitmexico.com/videos)
16:42:04	2040797/2040797	---M--	200	added ('OK')	image/png	etag:%221f23dd-60051669b3a80%22	https://visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-GASTRONOMIA-textos-SSwVoghyKgw-1381x777-0m01s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-GASTRONOMIA-textos-SSwVoghyKgw-1381x777-0m01s.png	(from https://visitmexico.com/videos)
16:42:05	8229/8229	---M--	200	added ('OK')	image/png	etag:%222025-5f7f7657989c0%22	https://visitmexico.com/wp-content/uploads/2023/03/transparent_picture.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/03/transparent_picture.png	(from https://visitmexico.com/videos)
16:42:05	45031/45031	---M--	200	added ('OK')	image/jpeg	etag:%22afe7-60ddad3e06ca0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-jan.jpg	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-jan.jpg	(from https://visitmexico.com/videos)
16:42:05	39929/39929	---M--	200	added ('OK')	image/jpeg	etag:%229bf9-60993ba1fca40%22	https://visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-Susana-Gonza%cc%81lez.jpg	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-Susana-Gonza%cc%81lez.jpg	(from https://visitmexico.com/videos)
16:42:05	2546041/2546041	---M--	200	added ('OK')	image/png	etag:%2226d979-5fbbdcc9104c0%22	https://visitmexico.com/wp-content/uploads/2023/05/snapshot-real-del-chico.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/05/snapshot-real-del-chico.png	(from https://visitmexico.com/videos)
16:42:05	178949/178949	---M--	200	added ('OK')	image/jpeg	etag:%222bb05-6051d7ce70000%22	https://visitmexico.com/wp-content/uploads/2023/09/asi%cc%81-viajan-en-mexico-Antrax.jpg	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/09/asi%cc%81-viajan-en-mexico-Antrax.jpg	(from https://visitmexico.com/videos)
16:42:06	295476/295476	---M--	200	added ('OK')	image/png	etag:%2248234-601f658880620%22	https://visitmexico.com/wp-content/uploads/2023/08/Asi-Viajan-En-Me%cc%81xico-Regina-Sirvent.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Asi-Viajan-En-Me%cc%81xico-Regina-Sirvent.png	(from https://visitmexico.com/videos)
16:42:06	210254/210254	---M--	200	added ('OK')	image/png	etag:%223354e-5ff9d29c73a00%22	https://visitmexico.com/wp-content/uploads/2023/07/asi%cc%81-viaja-en-me%cc%81xico-kika-edgar.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/asi%cc%81-viaja-en-me%cc%81xico-kika-edgar.png	(from https://visitmexico.com/videos)
16:42:06	297018/297018	---M--	200	added ('OK')	image/png	etag:%224883a-60dc67d7aa7e0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-AN%cc%83O-NUEVO-qQ1ApZVsxtE-1223x688-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-AN%cc%83O-NUEVO-qQ1ApZVsxtE-1223x688-0m17s.png	(from https://visitmexico.com/videos)
16:42:06	332359/332359	---M--	200	added ('OK')	image/png	etag:%2251247-60dc6768be020%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-NAVIDAD-TeXrHTs1CGQ-1223x688-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-NAVIDAD-TeXrHTs1CGQ-1223x688-0m16s.png	(from https://visitmexico.com/videos)
16:42:06	202257/202257	---M--	200	added ('OK')	image/png	etag:%2231611-60dc66a70ffa0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-BAJA-CALIFORNIA-SUR-xcSFaGAv6Ds-1223x688-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-BAJA-CALIFORNIA-SUR-xcSFaGAv6Ds-1223x688-0m16s.png	(from https://visitmexico.com/videos)
16:42:07	241518/241518	---M--	200	added ('OK')	image/png	etag:%223af6e-60dc659e3d0e0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-DURANGO-UEpOdTf_EF4-1223x688-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-DURANGO-UEpOdTf_EF4-1223x688-0m17s.png	(from https://visitmexico.com/videos)
16:42:07	260875/260875	---M--	200	added ('OK')	image/png	etag:%223fb0b-60dc651803ba0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-MORELOS-5Sg_MvIl43g-1223x688-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-MORELOS-5Sg_MvIl43g-1223x688-0m17s.png	(from https://visitmexico.com/videos)
16:42:07	750173/750173	---M--	200	added ('OK')	image/png	etag:%22b725d-60dc64873a4c0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-ZACATECAS-TCaC0OZGjdw-1223x688-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-ZACATECAS-TCaC0OZGjdw-1223x688-0m17s.png	(from https://visitmexico.com/videos)
16:42:07	773306/773306	---M--	200	added ('OK')	image/png	etag:%22bccba-60dc63ed685e0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-SAN-LUIS-POTOSI%cc%81-1xDIiljqGmo-1223x688-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-SAN-LUIS-POTOSI%cc%81-1xDIiljqGmo-1223x688-0m16s.png	(from https://visitmexico.com/videos)
16:42:08	230806/230806	---M--	200	added ('OK')	image/png	etag:%2238596-60dc639774760%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIA-SINALOA-2%c2%b401-ESP-_q5EyXlwNA0-1223x688-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-TRIVIA-SINALOA-2%c2%b401-ESP-_q5EyXlwNA0-1223x688-0m17s.png	(from https://visitmexico.com/videos)
16:42:08	1460753/1460753	---M--	200	added ('OK')	image/png	etag:%22164a11-609939dd0e720%22	https://visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIA-MONTERREY-NUEVO-LEO%cc%81N-h4azhfT5CFE-1422x800-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIA-MONTERREY-NUEVO-LEO%cc%81N-h4azhfT5CFE-1422x800-0m16s.png	(from https://visitmexico.com/videos)
16:42:09	1132645/1132645	---M--	200	added ('OK')	image/png	etag:%22114865-6099399355660%22	https://visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIA-TAMAULIPAS-8y3gaOT1MlU-1422x800-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIA-TAMAULIPAS-8y3gaOT1MlU-1422x800-0m16s.png	(from https://visitmexico.com/videos)
16:42:09	1075770/1075770	---M--	200	added ('OK')	image/png	etag:%22106a3a-6075dcf034960%22	https://visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-TRIVIA-DIA-DE-MUERTOS-ME%cc%81XICO-ZEeeE5482jI-1424x801-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-TRIVIA-DIA-DE-MUERTOS-ME%cc%81XICO-ZEeeE5482jI-1424x801-0m17s.png	(from https://visitmexico.com/videos)
16:42:09	1129127/1129127	---M--	200	added ('OK')	image/png	etag:%22113aa7-609938e2b0b20%22	https://visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-TAXCO-GUERRERO-9zbjDicYhWI-1422x800-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-TAXCO-GUERRERO-9zbjDicYhWI-1422x800-0m16s.png	(from https://visitmexico.com/videos)
16:42:10	1216257/1216257	---M--	200	added ('OK')	image/png	etag:%22128f01-6075dc6055880%22	https://visitmexico.com/wp-content/uploads/2023/10/triviajero-el-vallecito.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/triviajero-el-vallecito.png	(from https://visitmexico.com/videos)
16:42:10	1618887/1618887	---M--	200	added ('OK')	image/png	etag:%2218b3c7-6099395031e60%22	https://visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-TEOTIHUACAN-EDOMEX-u4BcZoeRnLw-1422x800-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/11/Visit-Me%cc%81xico-Oficial-TRIVIAJERO-TEOTIHUACAN-EDOMEX-u4BcZoeRnLw-1422x800-0m16s.png	(from https://visitmexico.com/videos)
16:42:10	1426276/1426276	---M--	200	added ('OK')	image/png	etag:%2215c364-6051d41542540%22	https://visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Triviajero-Campeche-KytT53bcoKI-1371x771-0m21s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Triviajero-Campeche-KytT53bcoKI-1371x771-0m21s.png	(from https://visitmexico.com/videos)
16:42:10	290008/290008	---M--	200	added ('OK')	image/png	etag:%2246cd8-5ff9d3a1cce60%22	https://visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-triviajero-julio-QS1QlPLeFQc-1381x777-0m22s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-triviajero-julio-QS1QlPLeFQc-1381x777-0m22s.png	(from https://visitmexico.com/videos)
16:42:10	1065675/1065675	---M--	200	added ('OK')	image/png	etag:%221042cb-6051d0922d4a0%22	https://visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Triviajero-Magdalena-de-kino-_5OOyeqSckQ-1371x771-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Triviajero-Magdalena-de-kino-_5OOyeqSckQ-1371x771-0m16s.png	(from https://visitmexico.com/videos)
16:42:11	1303402/1303402	---M--	200	added ('OK')	image/png	etag:%2213e36a-601f5e7a3c160%22	https://visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-TRIVIAJERO-COMALA-f3kpvIAJxUw-1371x771-0m18s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-TRIVIAJERO-COMALA-f3kpvIAJxUw-1371x771-0m18s.png	(from https://visitmexico.com/videos)
16:42:11	1234253/1234253	---M--	200	added ('OK')	image/png	etag:%2212d54d-5fe83c5f63860%22	https://visitmexico.com/wp-content/uploads/2023/06/vlcsnap-2023-06-19-17h19m31s693.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/06/vlcsnap-2023-06-19-17h19m31s693.png	(from https://visitmexico.com/videos)
16:42:11	1096383/1096383	---M--	200	added ('OK')	image/png	etag:%2210babf-5fe190194fca0%22	https://visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-IZAMAL-INGLES-y4Yi_Nn29IM-1381x777-0m19s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-IZAMAL-INGLES-y4Yi_Nn29IM-1381x777-0m19s.png	(from https://visitmexico.com/videos)
16:42:11	292896/292896	---M--	200	added ('OK')	image/png	etag:%2247820-60dc68fbe3160%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-MARIPOSA-MONARCA-2%c2%b416-ESP-IMT0ccCYJV0-1223x688-0m12s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-MARIPOSA-MONARCA-2%c2%b416-ESP-IMT0ccCYJV0-1223x688-0m12s.png	(from https://visitmexico.com/videos)
16:42:11	605751/605751	---M--	200	added ('OK')	image/png	etag:%2293e37-5fe190e0cf140%22	https://visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-MEXICO-ABRIL-JYRVuHXLhuY-1381x777-0m48s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-MEXICO-ABRIL-JYRVuHXLhuY-1381x777-0m48s.png	(from https://visitmexico.com/videos)
16:42:11	9903/9903	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://i.ytimg.com/vi/3xaa19JjV6c/mqdefault.jpg	C:/Users/Usuario/Desktop/proyecto2/i.ytimg.com/vi/3xaa19JjV6c/mqdefault.jpg	(from https://visitmexico.com/videos)
16:42:12	1060913/1060913	---M--	200	added ('OK')	image/png	etag:%22103031-5fe190dc633e0%22	https://visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-BACALAR-taFEOphMzYo-1280x720-0m19s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/06/Secretaria-de-Turismo-TRIVIAJERO-BACALAR-taFEOphMzYo-1280x720-0m19s.png	(from https://visitmexico.com/videos)
16:42:13	402173/402173	---M--	200	added ('OK')	image/png	etag:%22622fd-60ddb35f24260%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-MUSEO-DE-ANTROPOLOGIA-CDMX-2%c2%b405-ESP-HNdMO3izc2k-1223x688-0m14s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-MUSEO-DE-ANTROPOLOGIA-CDMX-2%c2%b405-ESP-HNdMO3izc2k-1223x688-0m14s.png	(from https://visitmexico.com/videos)
16:42:13	355439/355439	---M--	200	added ('OK')	image/png	etag:%2256c6f-60ddb2f86a4c0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-PATZCUARO-MICHOACA%cc%81N-1%c2%b446-ESP-4vR7DlB0mJE-1223x688-0m13s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-PATZCUARO-MICHOACA%cc%81N-1%c2%b446-ESP-4vR7DlB0mJE-1223x688-0m13s.png	(from https://visitmexico.com/videos)
16:42:13	1478613/1478613	---M--	200	added ('OK')	image/png	etag:%22168fd5-60ddb3a325540%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-DATOS-CURIOSOS-DE-LA-PEN%cc%83A-DE-BERNAL-QUERE%cc%81TARO-TLbUHubNMoU-1223x688-0m11s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-DATOS-CURIOSOS-DE-LA-PEN%cc%83A-DE-BERNAL-QUERE%cc%81TARO-TLbUHubNMoU-1223x688-0m11s.png	(from https://visitmexico.com/videos)
16:42:14	1474673/1474673	---M--	200	added ('OK')	image/png	etag:%22168071-60ddb29439dc0%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-HUATULCO-OAXACA-wua_4sz3SF4-1223x688-0m14s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-HUATULCO-OAXACA-wua_4sz3SF4-1223x688-0m14s.png	(from https://visitmexico.com/videos)
16:42:15	1385375/1385375	---M--	200	added ('OK')	image/png	etag:%2215239f-6075decbc1cc0%22	https://visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-BARBACOA-DE-HIDALGO-NIUcELCIXVY-1424x801-0m14s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-BARBACOA-DE-HIDALGO-NIUcELCIXVY-1424x801-0m14s.png	(from https://visitmexico.com/videos)
16:42:16	1274225/1274225	---M--	200	added ('OK')	image/png	etag:%22137171-60ddb25991420%22	https://visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-SEGMENTO-POR-ESTADO-PLAYAS-3%c2%b408-ESP-w9vKsLdsai0-1223x688-0m14s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/12/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE%cc%81-SEGMENTO-POR-ESTADO-PLAYAS-3%c2%b408-ESP-w9vKsLdsai0-1223x688-0m14s.png	(from https://visitmexico.com/videos)
16:42:17	1853063/1853063	---M--	200	added ('OK')	image/png	etag:%221c4687-6075dd97d7a00%22	https://visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-CONOCIENDO-ME%cc%81XICO.-PRISMAS-BASALTICOS-HUASCA-DE-OCAMPO-HIDALGO-4wbO3YzGUvs-1424x801-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-CONOCIENDO-ME%cc%81XICO.-PRISMAS-BASALTICOS-HUASCA-DE-OCAMPO-HIDALGO-4wbO3YzGUvs-1424x801-0m17s.png	(from https://visitmexico.com/videos)
16:42:17	2128351/2128351	---M--	200	added ('OK')	image/png	etag:%222079df-60904d157eec0%22	https://visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-FLOR-DE-CEMPASU%cc%81CHIL.-DI%cc%81A-DE-MUERTOS-U4cxiHrqVRQ-1424x801-0m13s-1.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-FLOR-DE-CEMPASU%cc%81CHIL.-DI%cc%81A-DE-MUERTOS-U4cxiHrqVRQ-1424x801-0m13s-1.png	(from https://visitmexico.com/videos)
16:42:17	2148685/2148685	---M--	200	added ('OK')	image/png	etag:%2220c94d-6075df58234c0%22	https://visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-FLOR-DE-CEMPASU%cc%81CHIL.-DI%cc%81A-DE-MUERTOS-U4cxiHrqVRQ-1424x801-0m13s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/10/Visit-Me%cc%81xico-Oficial-%c2%bfSABI%cc%81AS-QUE-CONOCIENDO-ME%cc%81XICO-FLOR-DE-CEMPASU%cc%81CHIL.-DI%cc%81A-DE-MUERTOS-U4cxiHrqVRQ-1424x801-0m13s.png	(from https://visitmexico.com/videos)
16:42:24	1971563/1971563	---M--	200	added ('OK')	image/png	etag:%221e156b-6051d5288dea0%22	https://visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Conociendo-Me%cc%81xico-Mun%cc%83eca-Lele-DgEIiVvAafQ-1371x771-0m17s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Conociendo-Me%cc%81xico-Mun%cc%83eca-Lele-DgEIiVvAafQ-1371x771-0m17s.png	(from https://visitmexico.com/videos)
16:42:24	972844/972844	---M--	200	added ('OK')	image/png	etag:%22ed82c-601f5fd3462a0%22	https://visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-CONOCIENDO-COLIMA-TORTUGARIO-fuO_nPYQHJk-1371x771-0m10s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-CONOCIENDO-COLIMA-TORTUGARIO-fuO_nPYQHJk-1371x771-0m10s.png	(from https://visitmexico.com/videos)
16:42:24	1652347/1652347	---M--	200	added ('OK')	image/png	etag:%2219367b-6051d26751e00%22	https://visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Conociendo-Me%cc%81xico-Isla-Aguada-ayGlhhtTTLc-1371x771-0m13s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/09/Visit-Me%cc%81xico-Oficial-Conociendo-Me%cc%81xico-Isla-Aguada-ayGlhhtTTLc-1371x771-0m13s.png	(from https://visitmexico.com/videos)
16:42:24	1626295/1626295	---M--	200	added ('OK')	image/png	etag:%2218d0b7-601f6042879c0%22	https://visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-CONOCIENDO-ME%cc%81XICO-SABORES-DE-TABASCO-puLTwkxullM-1371x771-0m16s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/08/Secretaria-de-Turismo-CONOCIENDO-ME%cc%81XICO-SABORES-DE-TABASCO-puLTwkxullM-1371x771-0m16s.png	(from https://visitmexico.com/videos)
16:42:26	984668/984668	---M--	200	added ('OK')	image/png	etag:%22f065c-6005185c8faa0%22	https://visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-Conociendo-Me%cc%81xico-Guerrero-1kUCbDgSkVU-1381x777-0m23s.png	C:/Users/Usuario/Desktop/proyecto2/visitmexico.com/wp-content/uploads/2023/07/Secretaria-de-Turismo-Conociendo-Me%cc%81xico-Guerrero-1kUCbDgSkVU-1381x777-0m23s.png	(from https://visitmexico.com/videos)
